Time,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,orientation.w
1705910007.0327191,0.5000658748024608,0.198850841587395,0.7497953982584347,0.500309052253045,0.49989252237447496,0.49871667436982997,0.5010788331323147
1705910007.0730145,0.5000683945447051,0.19884772782942503,0.7497937175343191,0.500310014172863,0.4998933398588808,0.4987124603520364,0.5010812512683961
1705910007.1130416,0.5000679041691363,0.19884916489294807,0.7497928045135497,0.5003092902470232,0.4998939415197798,0.4987142354623187,0.5010796071200398
1705910007.1530364,0.5000681597623039,0.19884858132482078,0.7497925643433392,0.5003104859290983,0.4998936325514642,0.4987134426449786,0.5010795105859795
1705910007.1930933,0.5000676659593813,0.19884790500583172,0.7497936800326677,0.500311359526477,0.4998913183876791,0.49871488646188766,0.5010795100088431
1705910007.2331135,0.5000679752340148,0.19885188111590418,0.7497926022674201,0.500307174443587,0.4998966855712087,0.49871406638618665,0.5010791503782096
1705910007.2729754,0.500067563286375,0.19885152654559343,0.7497917974656308,0.5003082759444811,0.49989634178315057,0.49871300836847127,0.5010794465724507
1705910007.312428,0.5000673491096169,0.1988512411758713,0.7497946892158619,0.5003086662651295,0.4998935325625131,0.4987153291271495,0.5010795496283775
1705910007.3523183,0.5000661733991534,0.19885323415619957,0.7497938988812255,0.5003082368242369,0.4998946890882297,0.49871692600493495,0.5010772352675715
1705910007.3925123,0.5000660616593426,0.19884862449600718,0.7497960499583457,0.5003068004656552,0.4998938798355183,0.49871220623780704,0.501084174226477
1705910007.4326198,0.5000677355562722,0.1988506890667213,0.7497932062458306,0.5003085489252328,0.4998948612731694,0.4987135837200892,0.5010800783887462
1705910007.4730046,0.500068452990015,0.19884824035678733,0.749793321289482,0.5003094860749113,0.4998948174086092,0.49871251432570934,0.5010802507846424
1705910007.5129654,0.500068452990015,0.19884824035678733,0.749793321289482,0.5003094860749113,0.4998948174086092,0.49871251432570934,0.5010802507846424
1705910007.5528557,0.5000692578660141,0.19884641415745732,0.7497922458356657,0.500312281489612,0.49989275911934444,0.4987132106582426,0.5010788200329921
1705910007.5930538,0.5000673734106061,0.19885025298994727,0.7497937447301568,0.5003103951163484,0.49989305886225033,0.4987152460489104,0.5010783786976253
1705910007.6329012,0.5000671230284365,0.19885094035025305,0.7497932095113649,0.5003084998605181,0.49989392360463597,0.4987166529889489,0.5010780080406447
1705910007.6728256,0.5000672202033101,0.19884838310605113,0.7497923651487229,0.5003117809892308,0.49989230159168396,0.4987145611753188,0.501078432068735
1705910007.7130165,0.5000656575129262,0.1988520475383675,0.7497974417830717,0.500305790579962,0.4998939978048639,0.49871537702357277,0.5010819090638432
1705910007.7527778,0.5000671604230058,0.19885315491870711,0.749794160678658,0.5003057704337308,0.49989646182050934,0.49871394989692697,0.5010808913820725
1705910007.7928073,0.5000669178192036,0.19885246029489118,0.7497935582817745,0.5003070288653184,0.49989563172004187,0.4987149851663757,0.5010794326508312
1705910007.8323731,0.5000687528613347,0.19884808949668864,0.749793252164944,0.5003122807324866,0.49989177068999757,0.4987153343609539,0.5010776931952948
1705910007.8723345,0.5000666352601011,0.19884928318344436,0.7497941861627871,0.5003073355403589,0.4998948139758172,0.49871328832842365,0.5010816310834397
1705910007.9126246,0.500066892846167,0.19885171578019234,0.7497927419581133,0.5003090807058784,0.4998944555676135,0.4987161176223665,0.5010774302237847
1705910007.9526541,0.5000679482507242,0.19885155792894904,0.749792566454557,0.5003094262559363,0.4998949230511974,0.49871486259822356,0.5010778679314504
1705910007.9927769,0.5000678204420249,0.19884911973583083,0.7497938350028279,0.5003087715708391,0.4998943056883613,0.4987130815500459,0.501080910153726
1705910008.0328689,0.5000674216043564,0.19885477054377002,0.7497904095572606,0.500308018972046,0.4998974379247796,0.4987139842860867,0.5010776382817386
1705910008.0729012,0.5000673724469901,0.19884760994030357,0.7497938721762643,0.5003095538676985,0.49989329146580946,0.4987126391407308,0.5010815811995795
1705910008.1127977,0.5000673824002241,0.19885280752349313,0.7497944292509308,0.5003049403464502,0.4998969609243918,0.4987150748353407,0.5010801026337729
1705910008.1530201,0.5000676845402119,0.19884940242622118,0.7497939028615045,0.5003096506463259,0.4998934281853621,0.49871428555297664,0.501079709539931
1705910008.192859,0.5000673232754063,0.1988508645312154,0.749793462005045,0.5003084570241442,0.4998950179149023,0.49871371725168734,0.5010798809760614
1705910008.2333372,0.5000685699337053,0.19884661783997312,0.7497917313840572,0.5003136668166274,0.49989110545807264,0.4987148129921408,0.5010774917940545
1705910008.2730596,0.5000685554254354,0.19885089329103436,0.7497909556837935,0.5003113361564429,0.4998944383817056,0.498714954488857,0.5010763530217436
1705910008.3130155,0.5000693520978374,0.19884856741862952,0.7497921789170482,0.5003108930633993,0.4998941374353187,0.49871252527888493,0.5010795134206346
1705910008.352827,0.5000684962356701,0.19884516833181184,0.7497935806805369,0.5003119726699173,0.4998912861206704,0.4987118443308206,0.5010819577553248
1705910008.3926778,0.5000671189048848,0.19884943325546856,0.7497935329112374,0.5003099800256591,0.49989255771066654,0.4987151426688348,0.5010793960092712
1705910008.4330828,0.5000683831778862,0.19885073985967697,0.7497941328948019,0.5003084140851211,0.4998943034081464,0.4987166190925821,0.5010777485147185
1705910008.473011,0.5000657862870789,0.19885165991980489,0.7497930337660743,0.5003094834832189,0.49989318778773806,0.4987179876297904,0.5010764316495638
1705910008.5127048,0.5000672852018297,0.19884897307496296,0.7497947124628179,0.5003091449072947,0.4998931717322012,0.4987149255900994,0.5010798333312896
1705910008.552604,0.500067533641291,0.19885205531301622,0.7497901514969401,0.5003087953596572,0.4998975184518346,0.498712231761109,0.5010785270028244
1705910008.592366,0.5000684104074841,0.1988476768236166,0.7497935415247162,0.5003109255103952,0.4998924226957788,0.4987136250761939,0.501080097099893
1705910008.632366,0.5000681219150007,0.19885012505048275,0.7497917897640818,0.5003106067810663,0.4998940273035358,0.4987139093614824,0.5010785315876144
1705910008.6729403,0.5000684610022932,0.19885118955498765,0.7497909620750753,0.5003081684114246,0.49989728845176573,0.49871252351965756,0.501079092064349
1705910008.7128704,0.5000681544020067,0.19884930019998498,0.7497921005852137,0.5003112163514404,0.4998938552318695,0.4987148997325882,0.5010771089154593
1705910008.7530382,0.5000679271487597,0.1988488605325231,0.7497937445317425,0.5003111805642797,0.49989227322886837,0.49871463728707693,0.5010789841173446
1705910008.793009,0.5000669201024539,0.1988495896625284,0.7497947353264938,0.5003080763158368,0.49989390857161453,0.4987134685541938,0.5010816153370489
1705910008.832559,0.500066526886865,0.19885218783467012,0.7497941949186985,0.500308254751396,0.4998941312241563,0.4987168557775261,0.5010778438113547
1705910008.8726027,0.500067024384703,0.19885219351343675,0.7497922896276514,0.5003080549770048,0.4998953126634603,0.4987140577252625,0.5010796494864173
1705910008.9122868,0.500069633226375,0.19884825983104734,0.7497908506124215,0.5003125462447477,0.4998933353996109,0.4987132921510502,0.5010778996573388
1705910008.9526901,0.5000678080868798,0.19884870577955188,0.7497954602192046,0.5003100522980867,0.4998913763753126,0.4987156943447506,0.501079953310162
1705910008.9926934,0.5000686933558666,0.19884853483206785,0.7497928902802631,0.5003121732558949,0.49989222402275135,0.4987147081314625,0.5010779715242932
1705910009.0326474,0.5000686933558666,0.19884853483206785,0.7497928902802631,0.5003121732558949,0.49989222402275135,0.4987147081314625,0.5010779715242932
1705910009.0727458,0.5000662239473718,0.19885053772360953,0.7497938173038023,0.5003075680118131,0.49989512363917676,0.49871376895181735,0.5010806116881299
1705910009.1127756,0.5000688233079471,0.19884852643363224,0.7497929115420182,0.5003093762136567,0.49989491242453404,0.49871246419288606,0.5010803155816722
1705910009.1527655,0.5000677937516326,0.19884921636905767,0.7497952858623355,0.5003082598876233,0.4998939377117087,0.4987148453187408,0.5010800327153385
1705910009.1928933,0.500066953584605,0.19885093651509517,0.7497939263638254,0.5003088266962606,0.49989392117570425,0.4987139922142751,0.5010803323530966
1705910009.2327006,0.5000669184922688,0.19884954729829404,0.7497947621836295,0.5003101023767972,0.49989185430382826,0.498715511067466,0.5010796089256827
1705910009.2728074,0.5000665494796778,0.1988503361597823,0.7497952322616387,0.5003089383776868,0.49989170261802784,0.4987173181596643,0.5010791238922986
1705910009.3127213,0.5000685536981984,0.1988504371557321,0.7497925657420129,0.5003091768914547,0.4998947728947059,0.49871447079351733,0.501078656671672
1705910009.3522296,0.5000684223168914,0.19885063011366527,0.7497928183259496,0.5003099935512824,0.4998935182856443,0.4987162703208973,0.5010773018666176
1705910009.3922303,0.5000672853580139,0.19885054838103483,0.7497937417359758,0.5003103277180107,0.4998928036828069,0.4987159503873967,0.5010779995510031
1705910009.4327033,0.500068121783412,0.1988500637652529,0.7497918634467131,0.5003115081576456,0.49989311353078175,0.4987148147549892,0.5010776420809653
1705910009.4722128,0.5000679828409461,0.19884754824064693,0.7497935461399675,0.5003104255596472,0.4998923575785398,0.4987148530002954,0.5010794391189759
1705910009.5121915,0.5000667994799839,0.1988483994083217,0.7497956808105146,0.5003093905101995,0.49989150923177805,0.4987157163417612,0.5010804596459647
1705910009.552302,0.5000682827551856,0.1988467790703702,0.7497920587542081,0.5003108366891611,0.49989352318911895,0.49871249629702585,0.5010802113455994
1705910009.5922394,0.5000694238434334,0.1988470235561989,0.7497928252027475,0.500310673928904,0.4998939823468574,0.49871167650434367,0.5010807317034176
1705910009.6324222,0.5000674360700192,0.19884737181375603,0.7497938797293096,0.50031128778872,0.49989174990682034,0.49871386469823087,0.5010801680809608
1705910009.672423,0.5000674330452144,0.1988487919799573,0.7497943387511435,0.500311964834706,0.4998910740391667,0.4987162967899114,0.5010777457195251
1705910009.7126222,0.50006696155516,0.19884807740549285,0.749795402997712,0.5003101431008115,0.4998914255487119,0.4987149696908694,0.5010805348240512
1705910009.7526133,0.5000684673228717,0.19884976584571512,0.7497917115655705,0.5003116311092657,0.4998932031801559,0.49871590219813805,0.5010763475616932
1705910009.7928927,0.5000692379026137,0.19885013997440193,0.7497929852974863,0.5003109991988519,0.49989344538073327,0.49871543444093924,0.5010772024313332
1705910009.832564,0.5000682517439632,0.19884699845137388,0.7497931830864959,0.5003110277170074,0.4998927813489578,0.4987132064106935,0.5010800539350171
1705910009.8725827,0.5000676221364537,0.1988508008739916,0.7497934361311521,0.500309337201238,0.499893718203241,0.4987150891364784,0.5010789333805512
1705910009.9126136,0.5000675481290702,0.1988485842240165,0.7497941554787353,0.5003096068669577,0.49989384478093746,0.4987130412134538,0.5010805761056696
1705910009.9528666,0.5000669434845724,0.19885107983548705,0.74979379397665,0.5003090541276245,0.4998936797503115,0.49871429994186484,0.5010800398510304
1705910009.9922755,0.5000656495852132,0.19885114675429053,0.7497942700605387,0.500307792197039,0.49989406416249055,0.4987142751422545,0.5010809410178835
1705910010.0328078,0.5000665021198508,0.1988509532787873,0.7497921177091933,0.5003078019822123,0.49989538016121343,0.49871264900165563,0.5010812368218898
1705910010.0725796,0.5000672938254798,0.19885187465199017,0.7497930345978574,0.5003077821277323,0.4998960360938781,0.49871331209102726,0.5010799423078667
1705910010.1123633,0.500068364070337,0.19884680540019334,0.7497930016638176,0.5003122542260062,0.4998919728735827,0.49871352792851975,0.5010793158661996
1705910010.1523354,0.5000648204713507,0.1988530191461522,0.74979557881149,0.5003066372559711,0.4998941634049144,0.4987160133755537,0.5010802651413416
1705910010.1925552,0.5000664772941774,0.1988540373008758,0.7497970238719298,0.5003056541778084,0.4998944564935499,0.49871644444516045,0.5010805252698519
1705910010.2328238,0.5000654319595051,0.19885024812124819,0.7497954176457955,0.500307238640648,0.49989296684473955,0.4987160304355111,0.5010808414313801
1705910010.2724905,0.5000675655136491,0.1988472555953623,0.7497935334193526,0.5003122297837032,0.4998913025007652,0.498713764274826,0.5010797738242689
1705910010.3127491,0.5000678434272637,0.19885050264685378,0.7497919126141177,0.5003108460257037,0.49989348315520904,0.49871460174673204,0.5010781464528218
1705910010.3526871,0.5000665444624104,0.19884923978357805,0.7497952225319903,0.5003085721225199,0.49989341629075507,0.4987138922482561,0.5010811897172732
1705910010.392585,0.5000659748148751,0.19885605841682044,0.7497943719647566,0.5003048155737821,0.4998970514176917,0.49871660719330957,0.5010786118037523
1705910010.4327059,0.5000680440592559,0.1988518382333823,0.7497910658170219,0.5003079050741551,0.49989716116900274,0.498711874386401,0.5010801280448913
1705910010.4730723,0.5000670762555146,0.1988508650061218,0.74979412790994,0.5003092395596979,0.49989314127559314,0.49871648126753865,0.5010782208686995
1705910010.5128617,0.5000676344472441,0.19884997789304307,0.7497924496539179,0.5003100687935352,0.4998941630289554,0.4987141895458482,0.5010786544835211
1705910010.5530596,0.5000673734180527,0.19885058926540858,0.7497927014447197,0.5003086939572823,0.49989460955294934,0.49871491425293535,0.501078860452474
1705910010.5926747,0.5000681558685168,0.19884858504983421,0.7497925784242888,0.5003093247142358,0.4998947612715149,0.49871233922134084,0.5010806421781411
1705910010.6322424,0.5000660226442788,0.19885010296479622,0.7497968618412275,0.5003088702931938,0.4998914340141743,0.4987168591518439,0.5010799166828785
1705910010.6726296,0.500068007610839,0.19884828885216554,0.7497939221871961,0.5003095090696138,0.4998932468699334,0.4987120082033003,0.501082298372422
1705910010.7129676,0.5000680165251662,0.19884888366787834,0.7497940131675669,0.5003097704222755,0.4998923936925963,0.4987152727239388,0.5010796394787792
1705910010.7530296,0.5000700962741366,0.19884621484823495,0.7497897500275044,0.5003121005684643,0.49989457951619365,0.49871098038239525,0.5010794043274269
1705910010.7929318,0.5000668485466853,0.19885023849464165,0.7497931723833114,0.5003090366845374,0.49989452265886297,0.49871331555636383,0.501080196090642
1705910010.8327658,0.5000672669855376,0.19885057264864398,0.7497937615249608,0.5003091568575184,0.49989393157812234,0.4987148607057369,0.5010791279300543
1705910010.8726556,0.5000690398164823,0.1988488122587206,0.7497899911341438,0.500310973074547,0.499895735414122,0.4987121592923066,0.5010782035870036
1705910010.9127243,0.5000668449301586,0.1988503071634802,0.7497931046642278,0.5003115921645064,0.4998919621490409,0.498715907811421,0.5010776189578102
1705910010.952645,0.5000667775696934,0.198852700453246,0.7497934243206912,0.5003082470030409,0.49989451324647305,0.4987148715386337,0.5010794453108408
1705910010.9925883,0.500066706851318,0.19884908951179078,0.7497941497124636,0.5003092238346104,0.4998931739100146,0.4987146066983914,0.5010800697392088
1705910011.0328715,0.5000675136790342,0.19885026790203872,0.7497925594051875,0.5003108662671112,0.49989293651963157,0.49871596237951066,0.5010773173679994
1705910011.072891,0.5000658560413552,0.19885181881165082,0.7497963612707448,0.5003066624618981,0.49989367584030237,0.4987160295950969,0.5010807102413835
1705910011.1128044,0.5000674690990857,0.19885163948202833,0.7497920157976966,0.5003082756775121,0.49989598686481,0.49871376785493343,0.501079045018835
1705910011.1528275,0.5000654140555738,0.1988530042190732,0.7497961897066158,0.5003078802015004,0.4998928647919157,0.49871774579475187,0.5010785953997775
1705910011.1930695,0.5000676166287077,0.1988508765380684,0.7497927869656381,0.5003104231832415,0.4998923320867639,0.49871779911770175,0.5010765346913164
1705910011.2329268,0.5000670091128754,0.19885012649597394,0.7497921747803836,0.5003108961985867,0.4998931046549555,0.49871502191025796,0.5010780557801828
1705910011.2730203,0.5000682442574476,0.19884855372019652,0.7497937098580567,0.5003114889466429,0.49989206224339033,0.49871614058627134,0.5010773904825256
1705910011.3129783,0.500067091273136,0.1988512236578183,0.7497925021853673,0.5003079151270637,0.4998962980933829,0.4987133390505758,0.5010795213005298
1705910011.3526177,0.5000665441530135,0.1988516206373886,0.7497959333287753,0.5003083313359482,0.49989230178168703,0.4987183302915165,0.501078124893202
1705910011.3925385,0.5000677724674527,0.19885002784455294,0.749791058909813,0.5003117717884824,0.4998932752507021,0.4987155408982691,0.5010764947944996
1705910011.4328237,0.5000672810961728,0.19885188488856018,0.7497923195875965,0.5003074883061072,0.4998960246018551,0.498714487802474,0.5010790769808808
1705910011.4730437,0.5000666733960514,0.19885272143161087,0.7497930670023033,0.5003082976437148,0.49989484571673487,0.49871560909865104,0.5010783289826561
1705910011.5128741,0.5000656692835967,0.19885625829759054,0.7497953491893237,0.5003056137332875,0.499894967673925,0.4987200769518296,0.5010764402827227
1705910011.5530963,0.5000679820770048,0.19885359261990335,0.7497912715212444,0.5003085565263559,0.4998967082758541,0.49871757358511964,0.5010742570905539
1705910011.59275,0.5000683621891463,0.19885650294436255,0.7497879930420865,0.5003099736085319,0.4998982724201961,0.4987169456663033,0.5010719066605178
1705910011.6332586,0.5000675975214849,0.1988623024034189,0.7497891339774789,0.5003060683115356,0.49990079536047294,0.49872056306907825,0.5010696885470936
1705910011.6729991,0.5000660501804126,0.1988679905829051,0.7497904781337894,0.5003017711328656,0.49990269723547603,0.4987247614770254,0.501067902970942
1705910011.713005,0.5000662423738805,0.1988712964938923,0.7497891919835299,0.5003044102121083,0.49990082916044193,0.49873092887406295,0.5010609930052743
1705910011.753158,0.5000639313057168,0.1988828789905723,0.7497868202328026,0.500298091356082,0.499909103166873,0.49873300709341983,0.501056978787751
1705910011.7930226,0.5000651641614173,0.1988811214513203,0.7497883617091717,0.5003010138592808,0.4999047894827066,0.498737125231871,0.5010542654234923
1705910011.8328333,0.5000646547981692,0.19888583215960629,0.7497886574936833,0.5002980226787944,0.49990658430087914,0.49874110576352293,0.5010514992474275
1705910011.8726716,0.5000616520112514,0.198897781991568,0.7497911550308277,0.500292619211535,0.4999090727901313,0.49874988665336445,0.5010456712394881
1705910011.9125848,0.5000617692200019,0.19890295186935028,0.7497895700213396,0.5002899509200669,0.4999133830763503,0.49875333716728926,0.5010406002451772
1705910011.9522047,0.5000611030904747,0.19890962737425477,0.7497909565913841,0.5002887303389772,0.49991300226984126,0.498761957519893,0.501033617822489
1705910011.9928772,0.5000610666853346,0.1989126179978478,0.749791952586597,0.5002868486063752,0.49991343379932324,0.4987660590493773,0.5010309832323986
1705910012.0328045,0.5000610666853346,0.1989126179978478,0.749791952586597,0.5002868486063752,0.49991343379932324,0.4987660590493773,0.5010309832323986
1705910012.072931,0.5000621940856114,0.1989226871684732,0.7497898898855407,0.500284115034913,0.49991761343599,0.49877345478569673,0.5010221799694489
1705910012.1128721,0.5000605865730464,0.19893068153420168,0.7497899267601267,0.500282639171269,0.4999183549644856,0.498781545581784,0.5010148591613617
1705910012.152754,0.5000594989089198,0.1989344778104524,0.7497939719325916,0.5002774343645278,0.49991970770942123,0.49878589408931623,0.5010143774053731
1705910012.192998,0.5000582956534683,0.19894385738851658,0.749792920505826,0.5002735875088948,0.49992370499256267,0.4987908424910312,0.5010093035808578
1705910012.2333927,0.5000577707905016,0.19895292681363813,0.7497959819533911,0.5002739081867661,0.4999215529451983,0.49880449763877616,0.5009975357461637
1705910012.2729294,0.5000542810205766,0.19898227405949276,0.7497993360765056,0.5002587604486551,0.4999315990153276,0.49882263329111837,0.5009845800190532
1705910012.3129933,0.5000559549261027,0.19903043489506214,0.7497784908196438,0.5002424655916847,0.49996358460403045,0.4988298443684086,0.5009617510908692
1705910012.353032,0.500054838117263,0.19904984248988367,0.7497713484871952,0.5002350909728596,0.4999762932835713,0.4988362325044644,0.5009500704207427
1705910012.3924508,0.50005109001585,0.19904770021767207,0.749784356691204,0.5002312904994992,0.49996744703969137,0.49884615952486006,0.5009528091877687
1705910012.4321434,0.5000565336448691,0.19905297920012543,0.7497830216480236,0.5002344871516804,0.49996699051160587,0.4988591066894066,0.500937179630251
1705910012.4721496,0.5000550246687698,0.19906289532645402,0.7497817926329102,0.5002291811261486,0.49997200896276484,0.4988661159089724,0.5009304891913602
1705910012.512149,0.5000517798974732,0.19906899677347928,0.7497911248801926,0.5002237214994902,0.4999679821059318,0.49887969869047466,0.5009264332740132
1705910012.5521882,0.5000517396118098,0.1990711605989574,0.7497914635968658,0.5002240690220737,0.4999664975313829,0.49888636653819096,0.5009209272924453
1705910012.592203,0.500050029605377,0.1990826974137337,0.749791021702149,0.500218035109283,0.49997085863256036,0.4988941700123104,0.5009148280869277
