0,0,0,0,0,0,0
2.3433e-05,1.3905e-05,-3.0309e-05,1.2758e-05,-0.00011787,-1.0819e-05,9.4783e-05
4.6765e-05,2.7758e-05,-6.0471e-05,2.5491e-05,-0.0002351,-2.1618e-05,0.00018903
6.9998e-05,4.1559e-05,-9.0487e-05,3.8199e-05,-0.00035169,-3.2394e-05,0.00028274
9.313e-05,5.5306e-05,-0.00012036,5.0882e-05,-0.00046765,-4.315e-05,0.00037592
0.00011616,6.9002e-05,-0.00015008,6.3539e-05,-0.00058296,-5.3884e-05,0.00046857
0.0001391,8.2644e-05,-0.00017965,7.6171e-05,-0.00069764,-6.4597e-05,0.00056068
0.00016193,9.6234e-05,-0.00020908,8.8778e-05,-0.00081167,-7.5288e-05,0.00065226
0.00018466,0.00010977,-0.00023836,0.00010136,-0.00092507,-8.5958e-05,0.0007433
0.00020729,0.00012326,-0.0002675,0.00011392,-0.0010378,-9.6607e-05,0.00083381
0.00022982,0.00013669,-0.00029648,0.00012645,-0.0011499,-0.00010723,0.00092378
0.00025226,0.00015007,-0.00032533,0.00013895,-0.0012614,-0.00011784,0.0010132
0.00027459,0.0001634,-0.00035402,0.00015143,-0.0013723,-0.00012843,0.0011021
0.00029682,0.00017667,-0.00038257,0.00016389,-0.0014825,-0.00013899,0.0011905
0.00031895,0.00018989,-0.00041097,0.00017632,-0.001592,-0.00014953,0.0012783
0.00034098,0.00020306,-0.00043922,0.00018872,-0.001701,-0.00016005,0.0013656
0.00036291,0.00021618,-0.00046733,0.0002011,-0.0018092,-0.00017055,0.0014524
0.00038475,0.00022925,-0.00049529,0.00021346,-0.0019169,-0.00018103,0.0015386
0.00040648,0.00024226,-0.0005231,0.00022579,-0.0020239,-0.00019149,0.0016243
0.00042811,0.00025522,-0.00055077,0.00023809,-0.0021303,-0.00020192,0.0017095
0.00044964,0.00026813,-0.00057829,0.00025037,-0.002236,-0.00021233,0.0017941
0.00047107,0.00028098,-0.00060566,0.00026262,-0.0023411,-0.00022273,0.0018782
0.0004924,0.00029378,-0.00063288,0.00027485,-0.0024455,-0.0002331,0.0019618
0.00051363,0.00030653,-0.00065996,0.00028705,-0.0025493,-0.00024345,0.0020448
0.00053477,0.00031923,-0.0006869,0.00029923,-0.0026525,-0.00025378,0.0021273
0.0005558,0.00033187,-0.00071368,0.00031138,-0.002755,-0.00026408,0.0022093
0.00057673,0.00034446,-0.00074032,0.00032351,-0.0028569,-0.00027437,0.0022907
0.00059756,0.000357,-0.00076681,0.00033561,-0.0029582,-0.00028463,0.0023716
0.00061829,0.00036949,-0.00079316,0.00034769,-0.0030588,-0.00029488,0.0024519
0.00063892,0.00038193,-0.00081936,0.00035974,-0.0031588,-0.0003051,0.0025318
0.00065945,0.00039431,-0.00084541,0.00037176,-0.0032581,-0.0003153,0.002611
0.00067988,0.00040664,-0.00087131,0.00038377,-0.0033568,-0.00032548,0.0026898
0.00070021,0.00041891,-0.00089707,0.00039574,-0.0034549,-0.00033564,0.002768
0.00072044,0.00043114,-0.00092268,0.00040769,-0.0035523,-0.00034577,0.0028457
0.00074057,0.00044331,-0.00094814,0.00041962,-0.0036491,-0.00035589,0.0029228
0.0007606,0.00045543,-0.00097346,0.00043152,-0.0037452,-0.00036598,0.0029995
0.00078053,0.00046749,-0.00099863,0.00044339,-0.0038407,-0.00037606,0.0030755
0.00080036,0.00047951,-0.0010237,0.00045524,-0.0039356,-0.00038611,0.0031511
0.00082009,0.00049147,-0.0010485,0.00046706,-0.0040298,-0.00039614,0.0032261
0.00083972,0.00050338,-0.0010733,0.00047886,-0.0041234,-0.00040614,0.0033006
0.00085925,0.00051523,-0.0010978,0.00049064,-0.0042163,-0.00041613,0.0033745
0.00087868,0.00052704,-0.0011223,0.00050238,-0.0043086,-0.0004261,0.0034479
0.00089801,0.00053879,-0.0011466,0.00051411,-0.0044003,-0.00043604,0.0035208
0.00091724,0.00055049,-0.0011707,0.00052581,-0.0044913,-0.00044596,0.0035931
0.00093637,0.00056213,-0.0011947,0.00053748,-0.0045817,-0.00045587,0.0036649
0.0009554,0.00057373,-0.0012186,0.00054913,-0.0046715,-0.00046575,0.0037362
0.00097433,0.00058527,-0.0012423,0.00056075,-0.0047606,-0.00047561,0.003807
0.00099316,0.00059676,-0.0012658,0.00057234,-0.0048491,-0.00048544,0.0038772
0.0010119,0.00060819,-0.0012892,0.00058392,-0.0049369,-0.00049526,0.0039468
0.0010305,0.00061958,-0.0013125,0.00059546,-0.0050241,-0.00050505,0.004016
