-0.48807,-0.64125,0.5531,-2.1703,-0.52509,3.1901,0.049987
-0.48806,-0.64125,0.55309,-2.1703,-0.52509,3.1901,0.049982
-0.48801,-0.64124,0.55302,-2.1704,-0.52509,3.1901,0.049946
-0.48789,-0.64121,0.55283,-2.1704,-0.52511,3.1902,0.04985
-0.48764,-0.64114,0.55247,-2.1705,-0.52515,3.1903,0.049667
-0.48724,-0.64104,0.55189,-2.1707,-0.52522,3.1904,0.049372
-0.48666,-0.64089,0.55103,-2.1709,-0.52531,3.1907,0.04894
-0.48587,-0.64069,0.54987,-2.1712,-0.52543,3.191,0.04835
-0.48484,-0.64043,0.54835,-2.1716,-0.5256,3.1914,0.047582
-0.48354,-0.6401,0.54645,-2.1721,-0.5258,3.1919,0.046618
-0.48196,-0.63969,0.54412,-2.1727,-0.52605,3.1926,0.045441
-0.48006,-0.63921,0.54134,-2.1734,-0.52635,3.1933,0.044036
-0.47784,-0.63865,0.53809,-2.1743,-0.52671,3.1942,0.042392
-0.47528,-0.638,0.53433,-2.1752,-0.52712,3.1952,0.040495
-0.47236,-0.63726,0.53005,-2.1764,-0.52758,3.1963,0.038339
-0.46907,-0.63643,0.52524,-2.1776,-0.52811,3.1976,0.035914
-0.46541,-0.6355,0.51987,-2.179,-0.52869,3.1991,0.033216
-0.46137,-0.63449,0.51396,-2.1805,-0.52934,3.2007,0.030241
-0.45694,-0.63337,0.50748,-2.1822,-0.53006,3.2024,0.026987
-0.45212,-0.63216,0.50043,-2.184,-0.53084,3.2043,0.023453
-0.44691,-0.63086,0.49282,-2.1859,-0.53168,3.2063,0.019641
-0.44133,-0.62947,0.48466,-2.188,-0.53259,3.2084,0.015556
-0.43536,-0.62798,0.47594,-2.1902,-0.53356,3.2107,0.011201
-0.42902,-0.62641,0.46669,-2.1925,-0.53459,3.2132,0.0065838
-0.42231,-0.62475,0.45692,-2.195,-0.53569,3.2157,0.0017137
-0.41526,-0.623,0.44664,-2.1975,-0.53685,3.2184,-0.0033988
-0.40787,-0.62119,0.43588,-2.2002,-0.53807,3.2212,-0.0087413
