0,0,0,0,0,0,0
0.0010247,0.00060202,-0.00054125,0.0005815,0.00061652,-0.00072051,-0.0011919
0.0040122,0.0023601,-0.0021167,0.0022844,0.0024149,-0.0028262,-0.0046699
0.0088327,0.0052022,-0.004654,0.0050462,0.0053184,-0.0062334,-0.010288
0.015356,0.0090563,-0.0080806,0.0088045,0.0092502,-0.010858,-0.017899
0.023453,0.01385,-0.012324,0.013497,0.014133,-0.016617,-0.027356
0.032993,0.019513,-0.017312,0.019061,0.019892,-0.023426,-0.038515
0.043846,0.025971,-0.022972,0.025434,0.026448,-0.031201,-0.051227
0.055883,0.033153,-0.029232,0.032554,0.033725,-0.039859,-0.065347
0.068973,0.040987,-0.036018,0.040358,0.041647,-0.049316,-0.080728
0.082987,0.049401,-0.04326,0.048784,0.050136,-0.059488,-0.097223
0.097795,0.058323,-0.050884,0.057769,0.059116,-0.070292,-0.11469
0.11327,0.067681,-0.058817,0.067252,0.06851,-0.081643,-0.13297
0.12927,0.077403,-0.066988,0.077168,0.078242,-0.093458,-0.15193
0.14568,0.087418,-0.075324,0.087457,0.088234,-0.10565,-0.17142
0.16237,0.097652,-0.083753,0.098056,0.09841,-0.11815,-0.1913
0.17919,0.10803,-0.092201,0.1089,0.10869,-0.13085,-0.2114
0.19604,0.11849,-0.1006,0.11993,0.11901,-0.14368,-0.2316
0.21277,0.12895,-0.10887,0.13108,0.12927,-0.15656,-0.25174
0.22925,0.13935,-0.11694,0.1423,0.13942,-0.1694,-0.27168
0.24535,0.1496,-0.12475,0.15351,0.14936,-0.18212,-0.29127
0.26096,0.15964,-0.13221,0.16465,0.15903,-0.19463,-0.31036
0.27592,0.1694,-0.13926,0.17567,0.16834,-0.20685,-0.32881
0.29013,0.1788,-0.14582,0.1865,0.17722,-0.2187,-0.34648
0.30343,0.18778,-0.15182,0.19707,0.1856,-0.23009,-0.3632
0.31572,0.19625,-0.15719,0.20733,0.19339,-0.24094,-0.37885
0.32684,0.20415,-0.16186,0.21722,0.20052,-0.25116,-0.39326
0.33669,0.21141,-0.16574,0.22666,0.20691,-0.26068,-0.4063
