0,0,0,0,0,0,0
0.0020085,0.00051648,-0.0029539,-0.00078364,-0.00031486,0.00081047,-0.0015018
0.0078847,0.0020256,-0.011593,-0.0030713,-0.0012375,0.003177,-0.0058911
0.017405,0.0044667,-0.025585,-0.0067679,-0.002735,0.0070025,-0.012994
0.030345,0.0077793,-0.044596,-0.011779,-0.0047744,0.01219,-0.022636
0.04648,0.011903,-0.068294,-0.018009,-0.0073229,0.018641,-0.034644
0.065588,0.016777,-0.096343,-0.025363,-0.010347,0.02626,-0.048844
0.087444,0.022341,-0.12841,-0.033746,-0.013815,0.034949,-0.065061
0.11182,0.028534,-0.16417,-0.043063,-0.017693,0.04461,-0.083121
0.1385,0.035296,-0.20328,-0.05322,-0.021949,0.055147,-0.10285
0.16726,0.042567,-0.24541,-0.064122,-0.026548,0.066462,-0.12408
0.19787,0.050285,-0.29022,-0.075673,-0.03146,0.078458,-0.14662
0.23011,0.05839,-0.33739,-0.087778,-0.036649,0.091038,-0.17032
0.26375,0.066822,-0.38658,-0.10034,-0.042085,0.1041,-0.19498
0.29857,0.07552,-0.43746,-0.11327,-0.047733,0.11756,-0.22045
0.33435,0.084423,-0.48969,-0.12647,-0.053561,0.13131,-0.24654
0.37086,0.093472,-0.54294,-0.13985,-0.059536,0.14525,-0.27309
0.40788,0.1026,-0.59688,-0.1533,-0.065625,0.15929,-0.29991
0.44519,0.11176,-0.65117,-0.16674,-0.071795,0.17333,-0.32683
0.48256,0.12088,-0.70549,-0.18007,-0.078014,0.18728,-0.35368
0.51976,0.12991,-0.75949,-0.19319,-0.084247,0.20103,-0.38029
0.55658,0.13877,-0.81285,-0.20601,-0.090463,0.21449,-0.40648
0.59278,0.14742,-0.86522,-0.21844,-0.096628,0.22756,-0.43208
0.62815,0.15579,-0.91629,-0.23038,-0.10271,0.24014,-0.45691
0.66247,0.16382,-0.96571,-0.24173,-0.10867,0.25214,-0.4808
0.6955,0.17145,-1.0132,-0.25241,-0.11449,0.26346,-0.50357
0.72702,0.17861,-1.0583,-0.2623,-0.12012,0.27401,-0.52506
0.75681,0.18526,-1.1008,-0.27133,-0.12554,0.28368,-0.54508
0.78465,0.19133,-1.1403,-0.2794,-0.13071,0.29237,-0.56347
0.81031,0.19675,-1.1765,-0.2864,-0.1356,0.3,-0.58004
0.83357,0.20148,-1.209,-0.29225,-0.14018,0.30646,-0.59463
0.8542,0.20543,-1.2376,-0.29685,-0.14441,0.31166,-0.60706
0.87198,0.20857,-1.2619,-0.30011,-0.14825,0.3155,-0.61716
0.88669,0.21082,-1.2815,-0.30193,-0.15169,0.31788,-0.62475
