0,0,0,0,0,0,0
0.3832,0.098492,-0.56351,-0.14939,-0.060108,0.15452,-0.28642
0.74484,0.19115,-1.0949,-0.28964,-0.11705,0.29968,-0.55609
1.0849,0.27799,-1.5943,-0.42074,-0.17081,0.43547,-0.80899
1.4034,0.35899,-2.0615,-0.5427,-0.22141,0.5619,-1.0451
1.7004,0.43416,-2.4967,-0.65552,-0.26884,0.67897,-1.2645
1.9758,0.50351,-2.8998,-0.7592,-0.3131,0.78668,-1.4672
2.2296,0.56702,-3.2708,-0.85373,-0.35419,0.88502,-1.6531
2.4619,0.62471,-3.6097,-0.93912,-0.39211,0.97401,-1.8222
2.6726,0.67656,-3.9166,-1.0154,-0.42686,1.0536,-1.9746
2.8617,0.72259,-4.1913,-1.0825,-0.45844,1.1239,-2.1102
3.0293,0.76278,-4.434,-1.1404,-0.48685,1.1848,-2.229
3.1754,0.79715,-4.6445,-1.1893,-0.51209,1.2363,-2.3311
3.2998,0.82569,-4.823,-1.2289,-0.53416,1.2785,-2.4165
3.4027,0.8484,-4.9695,-1.2595,-0.55306,1.3113,-2.4851
3.484,0.86527,-5.0838,-1.2809,-0.56879,1.3347,-2.5369
3.5438,0.87632,-5.166,-1.2931,-0.58135,1.3488,-2.572
3.582,0.88154,-5.2162,-1.2962,-0.59074,1.3535,-2.5903
3.5987,0.88093,-5.2343,-1.2902,-0.59696,1.3489,-2.5919
3.5938,0.87449,-5.2202,-1.275,-0.60001,1.3349,-2.5767
3.5673,0.86222,-5.1741,-1.2507,-0.5999,1.3115,-2.5447
3.5193,0.84412,-5.096,-1.2172,-0.59661,1.2788,-2.496
3.4497,0.8202,-4.9857,-1.1746,-0.59015,1.2367,-2.4306
3.3585,0.79044,-4.8434,-1.1229,-0.58052,1.1853,-2.3484
3.2458,0.75485,-4.6689,-1.062,-0.56773,1.1244,-2.2494
3.1115,0.71343,-4.4624,-0.99198,-0.55176,1.0543,-2.1337
2.9557,0.66619,-4.2238,-0.91281,-0.53262,0.97472,-2.0012
2.7783,0.61311,-3.9531,-0.82449,-0.51031,0.88582,-1.852
2.5793,0.55421,-3.6503,-0.72703,-0.48484,0.78755,-1.686
2.3588,0.48947,-3.3155,-0.62043,-0.45619,0.67992,-1.5032
2.1167,0.41891,-2.9485,-0.50469,-0.42438,0.56293,-1.3037
1.853,0.34251,-2.5495,-0.3798,-0.38939,0.43658,-1.0874
1.5678,0.26029,-2.1184,-0.24577,-0.35124,0.30086,-0.85442
1.261,0.17223,-1.6552,-0.1026,-0.30991,0.15579,-0.60465
0.93271,0.078352,-1.1599,0.049712,-0.26541,0.0013457,-0.33811
0.58281,-0.021361,-0.63257,0.21117,-0.21775,-0.16246,-0.054827
0.21135,-0.1269,-0.073125,0.38177,-0.16692,-0.33562,0.24522
-0.18167,-0.23827,0.51841,0.56151,-0.11291,-0.51815,0.56202
-0.59626,-0.35547,1.142,0.75039,-0.055737,-0.71004,0.89557
-1.0324,-0.47851,1.7977,0.94842,0.0046072,-0.91129,1.2459
-1.4901,-0.60737,2.4855,1.1556,0.068121,-1.1219,1.613
-1.9694,-0.74205,3.2054,1.3719,0.1348,-1.3419,1.9968
-1.9694,-0.74205,3.2054,1.3719,0.1348,-1.3419,1.9968
-1.916,-0.73002,3.1248,1.3423,0.12964,-1.314,1.9486
-1.8626,-0.71798,3.0443,1.3127,0.12448,-1.2861,1.9005
-1.8093,-0.70595,2.9637,1.2831,0.11932,-1.2582,1.8524
-1.7559,-0.69391,2.8832,1.2535,0.11416,-1.2303,1.8043
-1.7025,-0.68188,2.8026,1.2239,0.109,-1.2024,1.7561
-1.6491,-0.66985,2.7221,1.1944,0.10384,-1.1745,1.708
-1.5958,-0.65781,2.6415,1.1648,0.098684,-1.1466,1.6599
-1.5424,-0.64578,2.561,1.1352,0.093524,-1.1187,1.6117
-1.489,-0.63374,2.4804,1.1056,0.088364,-1.0908,1.5636
-1.4356,-0.62171,2.3999,1.076,0.083204,-1.0629,1.5155
-1.3822,-0.60967,2.3193,1.0464,0.078043,-1.035,1.4674
-1.3289,-0.59764,2.2388,1.0168,0.072883,-1.0071,1.4192
-1.2755,-0.5856,2.1582,0.98722,0.067723,-0.97917,1.3711
-1.2221,-0.57357,2.0776,0.95763,0.062563,-0.95127,1.323
-1.1687,-0.56153,1.9971,0.92803,0.057403,-0.92337,1.2748
-1.1154,-0.5495,1.9165,0.89844,0.052243,-0.89547,1.2267
-1.062,-0.53746,1.836,0.86885,0.047083,-0.86757,1.1786
-1.0086,-0.52543,1.7554,0.83926,0.041923,-0.83967,1.1305
-0.95524,-0.51339,1.6749,0.80967,0.036763,-0.81177,1.0823
-0.90187,-0.50136,1.5943,0.78008,0.031603,-0.78387,1.0342
-0.84849,-0.48932,1.5138,0.75049,0.026443,-0.75596,0.98608
